"inventory_id","tree_id","tree_tag","tree_sp","tree_sp_scientific_name","tree_sp_vernacular_name","tree_status","tree_status_label","tree_dbh","tree_firedamage","tree_burn","tree_ht","tree_htlcb","tree_resprouting","tree_decay_class","tree_decay_class_label","treepost_scorch_m","treepost_scorch_per","treepost_torch_m","treepost_torch_per","treepost_bole_char_m","tree_notes"
"16_pre_tcu_burn3d","5","962","ABCO","Abies concolor",,"Live","Live","19.8",,"false","16.9","7.8",,,,,,,,,
"16_pre_tcu_burn3d","6","E","ABCO","Abies concolor",,"Dead","Dead","81.5",,"false","37.5",,,"1","1. All limbs and branches presents. Top pointed. 100% of bark remaining. Intact Sapwood presence and sound, incipient decay, hard, original color. Heartwood sound, hard, origonal color.",,,,,,
"16_pre_tcu_burn3d","7","F","ABCO","Abies concolor",,"Dead","Dead","42.3",,"false","4.1",,,"2","2. Few limbs, no fine brances. Top bronken. Percentatge of bark remaining variable. Sloughing sapwood presence and advanced decay, fibrous, firm to soft, light brown. Heartwood soud at base, incipient decay in outer edge of upper bole, hard, light to red brown.",,,,,,
"16_pre_tcu_burn3d","8","G","ABCO","Abies concolor",,"Dead","Dead","14.2",,"false","12.6",,,"1","1. All limbs and branches presents. Top pointed. 100% of bark remaining. Intact Sapwood presence and sound, incipient decay, hard, original color. Heartwood sound, hard, origonal color.",,,,,,
"16_pre_tcu_burn3d","9","963","ABCO","Abies concolor",,"Live","Live","51.9",,"false","34.9","22.1",,,,,,,,,
"16_pre_tcu_burn3d","10","H","ABCO","Abies concolor",,"Dead","Dead","72",,"false","27.2",,,"1","1. All limbs and branches presents. Top pointed. 100% of bark remaining. Intact Sapwood presence and sound, incipient decay, hard, original color. Heartwood sound, hard, origonal color.",,,,,,
"16_pre_tcu_burn3d","11","964","ABCO","Abies concolor",,"Live","Live","53.8",,"false","36.7","23.2",,,,,,,,,"Damage on bole from falling tree impact "
"16_pre_tcu_burn3d","12","I","ABCO","Abies concolor",,"Dead","Dead","35.2",,"false","6.4",,,"2","2. Few limbs, no fine brances. Top bronken. Percentatge of bark remaining variable. Sloughing sapwood presence and advanced decay, fibrous, firm to soft, light brown. Heartwood soud at base, incipient decay in outer edge of upper bole, hard, light to red brown.",,,,,,
"16_pre_tcu_burn3d","13","J","ABCO","Abies concolor",,"Dead","Dead","13.5",,"false","5.9",,,"2","2. Few limbs, no fine brances. Top bronken. Percentatge of bark remaining variable. Sloughing sapwood presence and advanced decay, fibrous, firm to soft, light brown. Heartwood soud at base, incipient decay in outer edge of upper bole, hard, light to red brown.",,,,,,
"16_pre_tcu_burn3d","14","K","ABCO","Abies concolor",,"Dead","Dead","68.4",,"false","8",,,"1","1. All limbs and branches presents. Top pointed. 100% of bark remaining. Intact Sapwood presence and sound, incipient decay, hard, original color. Heartwood sound, hard, origonal color.",,,,,,"Broken top"
"16_pre_tcu_burn3d","15","965","ABCO","Abies concolor",,"Live","Live","64",,"false","41.6","23.1",,,,,,,,,
"16_pre_tcu_burn3d","16","966","PILA","Pinus lambertiana",,"Live","Live","88.9",,"false","48.3","23.7",,,,,,,,,
"16_pre_tcu_burn3d","17","967","ABCO","Abies concolor",,"Live","Live","38.2",,"false","27.3","16.6",,,,,,,,,
"16_pre_tcu_burn3d","18","968","PILA","Pinus lambertiana",,"Live","Live","70.5",,"false","37.9","16",,,,,,,,,
"16_pre_tcu_burn3d","19","L","ABCO","Abies concolor",,"Dead","Dead","9.8",,"false","3.2",,,"1","1. All limbs and branches presents. Top pointed. 100% of bark remaining. Intact Sapwood presence and sound, incipient decay, hard, original color. Heartwood sound, hard, origonal color.",,,,,,
"16_pre_tcu_burn3d","20","M","ABCO","Abies concolor",,"Dead","Dead","38.5",,"false","27.9",,,"1","1. All limbs and branches presents. Top pointed. 100% of bark remaining. Intact Sapwood presence and sound, incipient decay, hard, original color. Heartwood sound, hard, origonal color.",,,,,,
"16_pre_tcu_burn3d","21","969","ABCO","Abies concolor",,"Live","Live","71.5",,"false","34.8","17.3",,,,,,,,,
"16_pre_tcu_burn3d","22","970","ABCO","Abies concolor",,"Live","Live","70.5",,"false","40.6","14.6",,,,,,,,,
"16_pre_tcu_burn3d","23","N","ABCO","Abies concolor",,"Dead","Dead","25.1",,"false","13.6",,,"1","1. All limbs and branches presents. Top pointed. 100% of bark remaining. Intact Sapwood presence and sound, incipient decay, hard, original color. Heartwood sound, hard, origonal color.",,,,,,
"16_pre_tcu_burn3d","24","O","ABCO","Abies concolor",,"Dead","Dead","26.1",,"false","2.5",,,"1","1. All limbs and branches presents. Top pointed. 100% of bark remaining. Intact Sapwood presence and sound, incipient decay, hard, original color. Heartwood sound, hard, origonal color.",,,,,,
"16_pre_tcu_burn3d","25","971","ABCO","Abies concolor",,"Live","Live","51.5",,"false","34.6","19.9",,,,,,,,,
"17_pre_tcu_burn3d","1","956","ABCO","Abies concolor",,"Live","Live","37.3",,"false","22.5","3.6",,,,,,,,,
"17_pre_tcu_burn3d","2","957","CADE","Calocedrus decurrens",,"Live","Live","92.5",,"false","41","20.1",,,,,,,,,
"17_pre_tcu_burn3d","3","958","CADE","Calocedrus decurrens",,"Live","Live","66.4",,"false","31.1","20.2",,,,,,,,,
"17_pre_tcu_burn3d","4","959","ABCO","Abies concolor",,"Live","Live","39.9",,"false","25.9","11.4",,,,,,,,,
"17_pre_tcu_burn3d","5","A","ABCO","Abies concolor",,"Dead","Dead","16.5",,"false","2",,,"3","3. Limb stubs. Top bronken. Percentatge of bark remaining variable. Sloughing sapwood presence and fibrous, soft, light to reddish. Heartwood incipient decay at base, advance decay throughout upper bole, fibrous, hartd to firm, reddisg brown.",,,,,,
"17_pre_tcu_burn3d","6","960","ABCO","Abies concolor",,"Live","Live","29.2",,"false","16.3","12.5",,,,,,,,,
"17_pre_tcu_burn3d","7","961","CADE","Calocedrus decurrens",,"Live","Live","104.5",,"false","35","23.1",,,,,,,,,
"17_pre_tcu_burn3d","8","B","ABCO","Abies concolor",,"Dead","Dead","72.2",,"false","9.9",,,"1","1. All limbs and branches presents. Top pointed. 100% of bark remaining. Intact Sapwood presence and sound, incipient decay, hard, original color. Heartwood sound, hard, origonal color.",,,,,,
"17_pre_tcu_burn3d","9","C","ABCO","Abies concolor",,"Dead","Dead","21.5",,"false","7.5",,,"1","1. All limbs and branches presents. Top pointed. 100% of bark remaining. Intact Sapwood presence and sound, incipient decay, hard, original color. Heartwood sound, hard, origonal color.",,,,,,
"17_pre_tcu_burn3d","10","D","ABCO","Abies concolor",,"Dead","Dead","52.2",,"false","31.5",,,"1","1. All limbs and branches presents. Top pointed. 100% of bark remaining. Intact Sapwood presence and sound, incipient decay, hard, original color. Heartwood sound, hard, origonal color.",,,,,,
"1_pre_tcu_burn3d","1","682","CADE","Calocedrus decurrens",,"Live","Live","22.6",,"false","7.4","5.5",,,,,,,,,"Blackened up bole But not base "
"1_pre_tcu_burn3d","2","683","ABCO","Abies concolor",,"Live","Live","31.3",,"false","22.8","5",,,,,,,,,
"1_pre_tcu_burn3d","3","A","ABCO","Abies concolor",,"Dead","Dead","15.4",,"false","9.2",,,"1","1. All limbs and branches presents. Top pointed. 100% of bark remaining. Intact Sapwood presence and sound, incipient decay, hard, original color. Heartwood sound, hard, origonal color.",,,,,,
"1_pre_tcu_burn3d","4","684","PILA","Pinus lambertiana",,"Live","Live","153",,"false","57.6","24.5",,,,,,,,,
"1_pre_tcu_burn3d","5","B","ABCO","Abies concolor",,"Dead","Dead","18.3",,"false","3.6",,,"2","2. Few limbs, no fine brances. Top bronken. Percentatge of bark remaining variable. Sloughing sapwood presence and advanced decay, fibrous, firm to soft, light brown. Heartwood soud at base, incipient decay in outer edge of upper bole, hard, light to red brown.",,,,,,
"1_pre_tcu_burn3d","6","C","ABCO","Abies concolor",,"Dead","Dead","28.5",,"false","5.3",,,"3","3. Limb stubs. Top bronken. Percentatge of bark remaining variable. Sloughing sapwood presence and fibrous, soft, light to reddish. Heartwood incipient decay at base, advance decay throughout upper bole, fibrous, hartd to firm, reddisg brown.",,,,,,
"1_pre_tcu_burn3d","7","685","ABCO","Abies concolor",,"Live","Live","46",,"false","26.8","14.2",,,,,,,,,
"1_pre_tcu_burn3d","8","686","CADE","Calocedrus decurrens",,"Live","Live","59",,"false","24.5","6.3",,,,,,,,,
"1_pre_tcu_burn3d","9","687","SEGI","Sequoiadendron giganteum",,"Live","Live","182",,"false","62.7","26.5",,,,,,,,,
"1_pre_tcu_burn3d","10","D","ABCO","Abies concolor",,"Dead","Dead","7.6",,"false","1.8",,,"1","1. All limbs and branches presents. Top pointed. 100% of bark remaining. Intact Sapwood presence and sound, incipient decay, hard, original color. Heartwood sound, hard, origonal color.",,,,,,
"1_pre_tcu_burn3d","11","688","SEGI","Sequoiadendron giganteum",,"Live","Live","128.3",,"false","51.6","9.8",,,,,,,,,
"1_pre_tcu_burn3d","12","689","CADE","Calocedrus decurrens",,"Live","Live","18.2",,"false","7.7","3",,,,,,,,,
"1_pre_tcu_burn3d","13","690","CADE","Calocedrus decurrens",,"Live","Live","24.2",,"false","11.4","4.9",,,,,,,,,
"1_pre_tcu_burn3d","14","691","ABCO","Abies concolor",,"Live","Live","28.7",,"false","15.4","5",,,,,,,,,
"13_pre_tcu_burn3d","1","890","CADE","Calocedrus decurrens",,"Live","Live","20.3",,"false","10.4","2.9",,,,,,,,,
"13_pre_tcu_burn3d","2","891","ABCO","Abies concolor",,"Live","Live","13.3",,"false","8.2","3.8",,,,,,,,,
"13_pre_tcu_burn3d","3","A","ABCO","Abies concolor",,"Dead","Dead","10.2",,"false","3.8",,,"1","1. All limbs and branches presents. Top pointed. 100% of bark remaining. Intact Sapwood presence and sound, incipient decay, hard, original color. Heartwood sound, hard, origonal color.",,,,,,
"13_pre_tcu_burn3d","4","892","CADE","Calocedrus decurrens",,"Live","Live","10.6",,"false","5.8","1.5",,,,,,,,,
"13_pre_tcu_burn3d","5","893","PILA","Pinus lambertiana",,"Live","Live","119.4",,"false","48.3","21.6",,,,,,,,,
"13_pre_tcu_burn3d","6","894","ABCO","Abies concolor",,"Live","Live","15.2",,"false","8.3","6.2",,,,,,,,,
"13_pre_tcu_burn3d","7","895","ABCO","Abies concolor",,"Live","Live","59",,"false","39.4","12.1",,,,,,,,,
"13_pre_tcu_burn3d","8","B","ABCO","Abies concolor",,"Dead","Dead","45.4",,"false","6.6",,,"1","1. All limbs and branches presents. Top pointed. 100% of bark remaining. Intact Sapwood presence and sound, incipient decay, hard, original color. Heartwood sound, hard, origonal color.",,,,,,
"13_pre_tcu_burn3d","9","896","PILA","Pinus lambertiana",,"Live","Live","174.5",,"false","54.4","26",,,,,,,,,
"13_pre_tcu_burn3d","10","897","ABCO","Abies concolor",,"Live","Live","11.8",,"false","5.9","3.5",,,,,,,,,
"13_pre_tcu_burn3d","11","898","CADE","Calocedrus decurrens",,"Live","Live","15.4",,"false","6.2","1",,,,,,,,,
"13_pre_tcu_burn3d","12","C","ABCO","Abies concolor",,"Dead","Dead","78.9",,"false","46.6",,,"1","1. All limbs and branches presents. Top pointed. 100% of bark remaining. Intact Sapwood presence and sound, incipient decay, hard, original color. Heartwood sound, hard, origonal color.",,,,,,"Burl"
"13_pre_tcu_burn3d","13","D","ABCO","Abies concolor",,"Dead","Dead","14.2",,"false","6.6",,,"1","1. All limbs and branches presents. Top pointed. 100% of bark remaining. Intact Sapwood presence and sound, incipient decay, hard, original color. Heartwood sound, hard, origonal color.",,,,,,
"13_pre_tcu_burn3d","14","899","CONU","Cornus nuttalii",,"Live","Live","7.8",,"false","6.5","2",,,,,,,,,
"13_pre_tcu_burn3d","15","900","CADE","Calocedrus decurrens",,"Live","Live","15.5",,"false","6.1","3.5",,,,,,,,,
"13_pre_tcu_burn3d","16","901","CONU","Cornus nuttalii",,"Live","Live","8.3",,"false","8.3","2.5",,,,,,,,,
"13_pre_tcu_burn3d","17","902","ABCO","Abies concolor",,"Live","Live","14.5",,"false","10.4","4.4",,,,,,,,,
"13_pre_tcu_burn3d","18","903","CADE","Calocedrus decurrens",,"Live","Live","12.4",,"false","7","3.6",,,,,,,,,
"11_pre_tcu_burn3d","1","A","ABCO","Abies concolor",,"Dead","Dead","56.8",,"false","33",,,"2","2. Few limbs, no fine brances. Top bronken. Percentatge of bark remaining variable. Sloughing sapwood presence and advanced decay, fibrous, firm to soft, light brown. Heartwood soud at base, incipient decay in outer edge of upper bole, hard, light to red brown.",,,,,,
"11_pre_tcu_burn3d","2","B","ABCO","Abies concolor",,"Dead","Dead","23.8",,"false","14.1",,,"3","3. Limb stubs. Top bronken. Percentatge of bark remaining variable. Sloughing sapwood presence and fibrous, soft, light to reddish. Heartwood incipient decay at base, advance decay throughout upper bole, fibrous, hartd to firm, reddisg brown.",,,,,,
"11_pre_tcu_burn3d","3","C","ABCO","Abies concolor",,"Dead","Dead","21.4",,"false","4",,,"3","3. Limb stubs. Top bronken. Percentatge of bark remaining variable. Sloughing sapwood presence and fibrous, soft, light to reddish. Heartwood incipient decay at base, advance decay throughout upper bole, fibrous, hartd to firm, reddisg brown.",,,,,,
"11_pre_tcu_burn3d","4","D","ABCO","Abies concolor",,"Dead","Dead","58.5",,"false","34",,,"1","1. All limbs and branches presents. Top pointed. 100% of bark remaining. Intact Sapwood presence and sound, incipient decay, hard, original color. Heartwood sound, hard, origonal color.",,,,,,
"11_pre_tcu_burn3d","5","E","ABCO","Abies concolor",,"Dead","Dead","18.4",,"false","2.9",,,"1","1. All limbs and branches presents. Top pointed. 100% of bark remaining. Intact Sapwood presence and sound, incipient decay, hard, original color. Heartwood sound, hard, origonal color.",,,,,,
"11_pre_tcu_burn3d","6","872","CADE","Calocedrus decurrens",,"Live","Live","8.1",,"false","2.9","0.7",,,,,,,,,
"11_pre_tcu_burn3d","7","873","ABCO","Abies concolor",,"Live","Live","61.4",,"false","33.6","8.4",,,,,,,,,
"11_pre_tcu_burn3d","8","874","ABCO","Abies concolor",,"Live","Live","67.5",,"false","37.9","9.3",,,,,,,,,
"11_pre_tcu_burn3d","9","F","ABCO","Abies concolor",,"Dead","Dead","34.5",,"false","5.1",,,"3","3. Limb stubs. Top bronken. Percentatge of bark remaining variable. Sloughing sapwood presence and fibrous, soft, light to reddish. Heartwood incipient decay at base, advance decay throughout upper bole, fibrous, hartd to firm, reddisg brown.",,,,,,
"11_pre_tcu_burn3d","10","875","SEGI","Sequoiadendron giganteum",,"Live","Live","29.8",,"false","10.8","1",,,,,,,,,
"11_pre_tcu_burn3d","11","876","SEGI","Sequoiadendron giganteum",,"Live","Live","41",,"false","29.4","7.6",,,,,,,,,
"11_pre_tcu_burn3d","12","877","SEGI","Sequoiadendron giganteum",,"Live","Live","15.5",,"false","6.4","1",,,,,,,,,
"11_pre_tcu_burn3d","13","G","ABCO","Abies concolor",,"Dead","Dead","46.7",,"false","31.9",,,"2","2. Few limbs, no fine brances. Top bronken. Percentatge of bark remaining variable. Sloughing sapwood presence and advanced decay, fibrous, firm to soft, light brown. Heartwood soud at base, incipient decay in outer edge of upper bole, hard, light to red brown.",,,,,,
"11_pre_tcu_burn3d","14","H","ABCO","Abies concolor",,"Dead","Dead","50",,"false","33.1",,,"2","2. Few limbs, no fine brances. Top bronken. Percentatge of bark remaining variable. Sloughing sapwood presence and advanced decay, fibrous, firm to soft, light brown. Heartwood soud at base, incipient decay in outer edge of upper bole, hard, light to red brown.",,,,,,
"11_pre_tcu_burn3d","15","878","ABCO","Abies concolor",,"Live","Live","42.6",,"false","29.9","21",,,,,,,,,
"11_pre_tcu_burn3d","16","879","CADE","Calocedrus decurrens",,"Live","Live","10.7",,"false","3.8","1",,,,,,,,,
"9_pre_tcu_burn3d","1","A","ABCO","Abies concolor",,"Dead","Dead","36.3",,"false","4.7",,,"3","3. Limb stubs. Top bronken. Percentatge of bark remaining variable. Sloughing sapwood presence and fibrous, soft, light to reddish. Heartwood incipient decay at base, advance decay throughout upper bole, fibrous, hartd to firm, reddisg brown.",,,,,,
"9_pre_tcu_burn3d","2","862","CADE","Calocedrus decurrens",,"Live","Live","38",,"false","17.1","7.9",,,,,,,,,"Witness tree"
"9_pre_tcu_burn3d","3","B","ABCO","Abies concolor",,"Dead","Dead","74.8",,"false","34.8",,,"1","1. All limbs and branches presents. Top pointed. 100% of bark remaining. Intact Sapwood presence and sound, incipient decay, hard, original color. Heartwood sound, hard, origonal color.",,,,,,
"9_pre_tcu_burn3d","4","863","CADE","Calocedrus decurrens",,"Live","Live","34.5",,"false","18.1","10.3",,,,,,,,,"Heartwood visible, bark peeling"
"9_pre_tcu_burn3d","5","864","ABCO","Abies concolor",,"Live","Live","51.3",,"false","27.2","17.8",,,,,,,,,
"9_pre_tcu_burn3d","6","865","CADE","Calocedrus decurrens",,"Live","Live","29.5",,"false","20.4","14",,,,,,,,,
"9_pre_tcu_burn3d","7","866","CADE","Calocedrus decurrens",,"Live","Live","37.3",,"false","20.8","10.6",,,,,,,,,
"9_pre_tcu_burn3d","8","867","CADE","Calocedrus decurrens",,"Live","Live","25",,"false","13.1","10",,,,,,,,,
"9_pre_tcu_burn3d","9","868","CADE","Calocedrus decurrens",,"Live","Live","24.2",,"false","14","12.4",,,,,,,,,
"9_pre_tcu_burn3d","10","C","CADE","Calocedrus decurrens",,"Dead","Dead","40",,"false","2",,,"2","2. Few limbs, no fine brances. Top bronken. Percentatge of bark remaining variable. Sloughing sapwood presence and advanced decay, fibrous, firm to soft, light brown. Heartwood soud at base, incipient decay in outer edge of upper bole, hard, light to red brown.",,,,,,
"9_pre_tcu_burn3d","11","869","CADE","Calocedrus decurrens",,"Live","Live","38",,"false","17","3.6",,,,,,,,,
"9_pre_tcu_burn3d","12","870","CADE","Calocedrus decurrens",,"Live","Live","23.5",,"false","12.7","8.5",,,,,,,,,
"9_pre_tcu_burn3d","13","871","ABCO","Abies concolor",,"Live","Live","112.2",,"false","45.1","18.5",,,,,,,,,
"9_pre_tcu_burn3d","14","D","ABCO","Abies concolor",,"Dead","Dead","106",,"false","18.5",,,"2","2. Few limbs, no fine brances. Top bronken. Percentatge of bark remaining variable. Sloughing sapwood presence and advanced decay, fibrous, firm to soft, light brown. Heartwood soud at base, incipient decay in outer edge of upper bole, hard, light to red brown.",,,,,,
"8_pre_tcu_burn3d","1","850","PILA","Pinus lambertiana",,"Live","Live","8.4",,"false","4","0.75",,,,,,,,,
"8_pre_tcu_burn3d","2","851","ABCO","Abies concolor",,"Live","Live","70.3",,"false","32","5",,,,,,,,,
"8_pre_tcu_burn3d","3","852","ABCO","Abies concolor",,"Live","Live","105",,"false","38.6","20.2",,,,,,,,,
"8_pre_tcu_burn3d","4","853","CADE","Calocedrus decurrens",,"Live","Live","74.5",,"false","26.4","12.8",,,,,,,,,
"8_pre_tcu_burn3d","5","854","ABCO","Abies concolor",,"Live","Live","54.2",,"false","20.6","13",,,,,,,,,
"8_pre_tcu_burn3d","6","855","CADE","Calocedrus decurrens",,"Live","Live","33.7",,"false","11","8.2",,,,,,,,,
"8_pre_tcu_burn3d","7","856","CADE","Calocedrus decurrens",,"Live","Live","46",,"false","18.9","11",,,,,,,,,
"8_pre_tcu_burn3d","8","857","ABCO","Abies concolor",,"Live","Live","54.3",,"false","23","15.4",,,,,,,,,
"8_pre_tcu_burn3d","9","858","CADE","Calocedrus decurrens",,"Live","Live","49.2",,"false","18.2","7",,,,,,,,,
"8_pre_tcu_burn3d","10","859","ABCO","Abies concolor",,"Live","Live","30",,"false","14.8","4.8",,,,,,,,,
"8_pre_tcu_burn3d","11","860","CADE","Calocedrus decurrens",,"Live","Live","27.7",,"false","11","3.7",,,,,,,,,
"8_pre_tcu_burn3d","12","861","ABCO","Abies concolor",,"Live","Live","22.8",,"false","10","8",,,,,,,,,
"7_pre_tcu_burn3d","1","842","PILA","Pinus lambertiana",,"Live","Live","164",,"false","59","20",,,,,,,,,
"7_pre_tcu_burn3d","2","843","PILA","Pinus lambertiana",,"Live","Live","113.6",,"false","45","18",,,,,,,,,
"7_pre_tcu_burn3d","3","844","ABCO","Abies concolor",,"Live","Live","122.9",,"false","52","17",,,,,,,,,
"7_pre_tcu_burn3d","4","845","ABCO","Abies concolor",,"Live","Live","30",,"false","18","3",,,,,,,,,
"7_pre_tcu_burn3d","5","A","CADE","Calocedrus decurrens",,"Dead","Dead","46",,"false","11",,,"1","1. All limbs and branches presents. Top pointed. 100% of bark remaining. Intact Sapwood presence and sound, incipient decay, hard, original color. Heartwood sound, hard, origonal color.",,,,,,
"7_pre_tcu_burn3d","6","B","ABCO","Abies concolor",,"Dead","Dead","11.2",,"false","7",,,"2","2. Few limbs, no fine brances. Top bronken. Percentatge of bark remaining variable. Sloughing sapwood presence and advanced decay, fibrous, firm to soft, light brown. Heartwood soud at base, incipient decay in outer edge of upper bole, hard, light to red brown.",,,,,,
"7_pre_tcu_burn3d","7","846","ABCO","Abies concolor",,"Live","Live","31.8",,"false","20","15",,,,,,,,,
"7_pre_tcu_burn3d","8","C","ABCO","Abies concolor",,"Dead","Dead","72.5",,"false","33.8",,,"1","1. All limbs and branches presents. Top pointed. 100% of bark remaining. Intact Sapwood presence and sound, incipient decay, hard, original color. Heartwood sound, hard, origonal color.",,,,,,
"7_pre_tcu_burn3d","9","847","ABCO","Abies concolor",,"Live","Live","10.6",,"false","5","1",,,,,,,,,
"7_pre_tcu_burn3d","10","D","ABCO","Abies concolor",,"Dead","Dead","94",,"false","44",,,"1","1. All limbs and branches presents. Top pointed. 100% of bark remaining. Intact Sapwood presence and sound, incipient decay, hard, original color. Heartwood sound, hard, origonal color.",,,,,,
"7_pre_tcu_burn3d","11","848","PILA","Pinus lambertiana",,"Live","Live","100.5",,"false","49","22",,,,,,,,,
"7_pre_tcu_burn3d","12","E","ABCO","Abies concolor",,"Dead","Dead","19",,"false","11",,,"2","2. Few limbs, no fine brances. Top bronken. Percentatge of bark remaining variable. Sloughing sapwood presence and advanced decay, fibrous, firm to soft, light brown. Heartwood soud at base, incipient decay in outer edge of upper bole, hard, light to red brown.",,,,,,
"7_pre_tcu_burn3d","13","849","ABCO","Abies concolor",,"Live","Live","60.3",,"false","32","3.5",,,,,,,,,
"6_pre_tcu_burn3d","1","837","ABCO","Abies concolor",,"Live","Live","18.7",,"false","11.2","6.1",,,,,,,,,"Witness tree"
"6_pre_tcu_burn3d","2","838","ABCO","Abies concolor",,"Live","Live","37.5",,"false","23.4","12.9",,,,,,,,,
"6_pre_tcu_burn3d","3","839","CADE","Calocedrus decurrens",,"Live","Live","42.4",,"false","19.7","9.5",,,,,,,,,
"6_pre_tcu_burn3d","5","840","ABCO","Abies concolor",,"Live","Live","107.8",,"false","53.1","18.5",,,,,,,,,
"6_pre_tcu_burn3d","6","A","ABCO","Abies concolor",,"Dead","Dead","19.7",,"false","2.2",,,"3","3. Limb stubs. Top bronken. Percentatge of bark remaining variable. Sloughing sapwood presence and fibrous, soft, light to reddish. Heartwood incipient decay at base, advance decay throughout upper bole, fibrous, hartd to firm, reddisg brown.",,,,,,
"6_pre_tcu_burn3d","7","841","ABCO","Abies concolor",,"Live","Live","71.5",,"false","43.1","9.9",,,,,,,,,
"5_pre_tcu_burn3d","1","812","ABCO","Abies concolor",,"Live","Live","83.8",,"false","38.7","16.8",,,,,,,,,
"5_pre_tcu_burn3d","2","A","CADE","Calocedrus decurrens",,"Dead","Dead","45.5",,"false","13.9",,,"3","3. Limb stubs. Top bronken. Percentatge of bark remaining variable. Sloughing sapwood presence and fibrous, soft, light to reddish. Heartwood incipient decay at base, advance decay throughout upper bole, fibrous, hartd to firm, reddisg brown.",,,,,,
"5_pre_tcu_burn3d","3","B","CADE","Calocedrus decurrens",,"Dead","Dead","28.8",,"false","7.7",,,"1","1. All limbs and branches presents. Top pointed. 100% of bark remaining. Intact Sapwood presence and sound, incipient decay, hard, original color. Heartwood sound, hard, origonal color.",,,,,,
"4_pre_tcu_burn3d","18","808","ABCO","Abies concolor",,"Live","Live","87.2",,"false","36.5","24.8",,,,,,,,,
"5_pre_tcu_burn3d","4","C","CADE","Calocedrus decurrens",,"Dead","Dead","38",,"false","11.8",,,"1","1. All limbs and branches presents. Top pointed. 100% of bark remaining. Intact Sapwood presence and sound, incipient decay, hard, original color. Heartwood sound, hard, origonal color.",,,,,,
"5_pre_tcu_burn3d","5","813","CADE","Calocedrus decurrens",,"Live","Live","67.4",,"false","42.5","16.5",,,,,,,,,
"5_pre_tcu_burn3d","6","814","CADE","Calocedrus decurrens",,"Live","Live","28.2",,"false","13.8","10.5",,,,,,,,,"Seems like black fungus and lots of dead canopy "
"5_pre_tcu_burn3d","7","815","CADE","Calocedrus decurrens",,"Live","Live","31",,"false","16.1","10.5",,,,,,,,,
"5_pre_tcu_burn3d","8","D","CADE","Calocedrus decurrens",,"Dead","Dead","39",,"false","3.9",,,"4","4. Few or no stubs. Top bronken. Percentatge of bark remaining variable. Sloughing sapwood presence and cubical, soft, reddish to dark brown. Heartwood advanced decay at base, sloughing from upper bole, fibrous to cubical, soft, dark reddish brown.",,,,,,
"5_pre_tcu_burn3d","9","816","CADE","Calocedrus decurrens",,"Live","Live","50",,"false","22.8","9.5",,,,,,,,,
"5_pre_tcu_burn3d","10","817","PILA","Pinus lambertiana",,"Live","Live","7.6",,"false","3.1","0.25",,,,,,,,,"Rate 6/10 sympathy. it tried. "
"5_pre_tcu_burn3d","11","818","PIPO","Pinus ponderosa",,"Live","Live","7.6",,"false","3.8","0.5",,,,,,,,,
"5_pre_tcu_burn3d","12","819","CADE","Calocedrus decurrens",,"Live","Live","51.3",,"false","23.7","15.6",,,,,,,,,"Just seems bad??"
"5_pre_tcu_burn3d","13","820","CADE","Calocedrus decurrens",,"Live","Live","43",,"false","19.6","12.9",,,,,,,,,"Severely compromised bole.  visible Heartwood "
"5_pre_tcu_burn3d","14","821","PILA","Pinus lambertiana",,"Live","Live","8.5",,"false","3.5","0.25",,,,,,,,,
"5_pre_tcu_burn3d","15","822","ABCO","Abies concolor",,"Live","Live","65.2",,"false","34.2","18.6",,,,,,,,,
"5_pre_tcu_burn3d","16","823","ABCO","Abies concolor",,"Live","Live","64.5",,"false","29.2","11.7",,,,,,,,,
"5_pre_tcu_burn3d","17","824","CADE","Calocedrus decurrens",,"Live","Live","33.9",,"false","9.5","5.4",,,,,,,,,
"5_pre_tcu_burn3d","18","825","PILA","Pinus lambertiana",,"Live","Live","63.5",,"false","35.7","22.2",,,,,,,,,"Crown die off, maybe sun scorch?"
"4_pre_tcu_burn3d","1","27","ABCO","Abies concolor",,"Live","Live","67.4",,"false","33.5","17.7",,,,,,,,,"Tree impact damage "
"4_pre_tcu_burn3d","2","801","ABCO","Abies concolor",,"Live","Live","7.6",,"false","4.1","0",,,,,,,,,
"4_pre_tcu_burn3d","3","A","PILA","Pinus lambertiana",,"Dead","Dead","101.5",,"false","2.7",,,"5","5. Nome limbs and stubs. Top bronken.Percentatge of bark remaining  <20%. Gone sapwood presence and condition. Heartwood condition sloughing, cubical, soft, dark brown, OR fibrus, very soft, dark reddish brown, encased in hardened shell.",,,,,,
"4_pre_tcu_burn3d","4","B","CADE","Calocedrus decurrens",,"Dead","Dead","50.6",,"true","4.7",,,"4","4. Few or no stubs. Top bronken. Percentatge of bark remaining variable. Sloughing sapwood presence and cubical, soft, reddish to dark brown. Heartwood advanced decay at base, sloughing from upper bole, fibrous to cubical, soft, dark reddish brown.","0","0","0","0","4.7",
"4_pre_tcu_burn3d","5","802","CADE","Calocedrus decurrens",,"Live","Live","15.5",,"false","6","2.1",,,,,,,,,
"4_pre_tcu_burn3d","6","803","ABCO","Abies concolor",,"Live","Live","7.5",,"false","3","1.5",,,,,,,,,
"4_pre_tcu_burn3d","7","804","ABCO","Abies concolor",,"Live","Live","35.1",,"false","20","12.5",,,,,,,,,
